parameter_combination_string,num_exp,hyperparameter_different,hyperparameter_same,hyperparameter_different_rel,val_train_descriptives_ks_statistic_mean_stratified,val_train_descriptives_ks_statistic_sd_stratified,val_train_descriptives_ks_statistic_mean_unstratified,val_train_descriptives_ks_statistic_sd_unstratified,val_train_descriptives_ks_statistic_mean_diff,val_train_descriptives_p_value_mean_stratified,val_train_descriptives_p_value_sd_stratified,val_train_descriptives_p_value_mean_unstratified,val_train_descriptives_p_value_sd_unstratified,val_train_descriptives_p_value_mean_diff,val_train_descriptives_intersection_area_mean_stratified,val_train_descriptives_intersection_area_sd_stratified,val_train_descriptives_intersection_area_mean_unstratified,val_train_descriptives_intersection_area_sd_unstratified,val_train_descriptives_intersection_area_mean_diff,RandomSearch_Mean_Val_MSE_unstratified,RandomSearch_Mean_Val_MSE_stratified,RandomSearch_Mean_Val_SD_unstratified,RandomSearch_Mean_Val_SD_stratified,RandomSearch_Mean_Val_MSE_diff,error_estimator_mean_stratified,error_estimator_sd_stratified,error_estimator_mean_unstratified,error_estimator_sd_unstratified,error_estimator_mean_diff,num_unique_stratified,counts_stratified,num_unique_unstratified,counts_unstratifed
xgb_log_200_10_0,200,161,39,0.805,0.04689375,0.0017272275508927063,0.1491125,0.023139838034682884,-0.10221875000000001,0.9999966161744398,1.2299308477280581e-06,0.510121888546281,0.14650020138208786,0.48987472762815876,0.9308597113770865,0.009853204130714261,0.8686574337901396,0.018574323797069317,0.06220227758694685,0.12175316947489344,0.11929084346001276,0.016168662539331878,0.011561942342064417,-0.002462326014880681,-0.0012983798227563714,0.1244881374616447,-0.0025295428301967205,0.12564121031149347,0.001231163007440349,[0],[200],[0],[200]
xgb_log_200_10_3,200,157,43,0.785,0.04724999999999999,0.0015089764909538047,0.1493,0.021694703867059278,-0.10205,0.9999964394758097,1.1000441181915137e-06,0.5064650230730291,0.142320406281484,0.49353141640278064,0.942396631707158,0.008229862646656665,0.8769629055445202,0.019614503320929896,0.06543372616263787,0.08074558165934588,0.07957463817568457,0.010603072544973292,0.008458110499753526,-0.001170943483661313,0.00021215126715771104,0.08096528625915032,-0.00037332047467294007,0.08153490132942469,0.0005854717418306511,[0],[200],[0 1],[198   2]
xgb_log_1000_5_0,200,164,36,0.82,0.004999999999999999,3.478153231519548e-18,0.06673625,0.010115948323807794,-0.06173625,1.0,0.0,0.5170124875328226,0.14387228425702453,0.4829875124671774,0.9718590032699183,0.0030088462758121066,0.9343177520953134,0.008693733017891449,0.03754125117460483,0.07648352734735842,0.07587127972077057,0.007812479922967885,0.0037121700764544546,-0.0006122476265878474,-0.0029254482527602847,0.08301341325149074,-0.003231572066054204,0.08327975539271971,0.00030612381329391935,[0],[200],[0],[200]
xgb_log_1000_5_3,200,159,41,0.795,0.004999999999999999,3.478153231519548e-18,0.06634124999999999,0.010625481883840333,-0.06134124999999999,1.0,0.0,0.5248277366305975,0.14947901978726472,0.47517226336940255,0.977732019306477,0.0023948272543369057,0.9385147301404251,0.00874636198593828,0.03921728916605194,0.06551261386350217,0.06524517406083001,0.0045179528779970765,0.003071699234561124,-0.00026743980267215917,-0.0008914110072900004,0.0668361513044566,-0.0010251309086260877,0.06696060026706602,0.0001337199013360874,[0],[200],[0],[200]
xgb_log_1000_10_0,200,162,38,0.81,0.0099875,5.46229653324363e-05,0.06664125,0.009843964093946837,-0.05665375,1.0,0.0,0.5152395557013293,0.14739355469926282,0.4847604442986707,0.9706355052668428,0.003139879055316487,0.9341880003611874,0.008420942712298027,0.0364475049056554,0.07634393164867487,0.07583538905617582,0.00761479857139479,0.0033968051193611418,-0.0005085425924990505,-0.0028656544099629083,0.08303334090127837,-0.003119925706212433,0.08325940947707124,0.00025427129624952484,[0],[200],[0],[200]
xgb_log_1000_10_3,200,158,42,0.79,0.009989999999999997,6.056683670576411e-05,0.06598375,0.009422724506379009,-0.055993749999999995,1.0,0.0,0.52213936936827,0.1401363597965253,0.47786063063173,0.9769288907125311,0.002504269271674413,0.9385735782075335,0.00829222987119004,0.038355312504997574,0.06537418437219937,0.06513755334013598,0.004721262999545774,0.0032103277137219568,-0.00023663103206339464,-0.0009004671258179851,0.06669660124046177,-0.0010187826418496901,0.06681131287783094,0.00011831551603170502,[0],[200],[0],[200]
xgb_sqrt_200_5_0,200,155,45,0.775,0.025,1.739076615759774e-17,0.14746874999999998,0.02379357860540862,-0.12246874999999999,1.0,0.0,0.5242860479234079,0.14780692161676,0.47571395207659206,0.9515763532410131,0.006811357972479888,0.8795306838703535,0.01948198722818917,0.07204566937065959,0.2508651279141658,0.24570672972179736,0.03205377962921898,0.011194169432505936,-0.005158398192368463,-0.005786563716898696,0.26536485847567187,-0.008365762813082878,0.26795650975774105,0.002579199096184181,[0 1],[192   8],[0 1],[193   7]
xgb_sqrt_200_5_3,200,173,27,0.865,0.025,1.739076615759774e-17,0.14691875,0.02219675518269964,-0.12191874999999999,1.0,0.0,0.523363684743667,0.141268156017967,0.476636315256333,0.9558060563501826,0.005634569238099692,0.882894307300529,0.01791545450418826,0.07291174904965358,0.30464289009987544,0.2991583261329255,0.031298233959821564,0.020022223272071007,-0.005484563966949962,-0.0037353193785877353,0.30737972687827925,-0.006477601362062717,0.31008762860207956,0.0027422819834749816,[0 1 2],[167  32   1],[0 1 2],[157  41   2]
xgb_sqrt_200_10_0,200,154,46,0.77,0.046950000000000006,0.00167020144423408,0.1454,0.023571552567708837,-0.09845,0.9999966546983339,1.2497213349373118e-06,0.5334804678165008,0.14995538348780307,0.46651618688183305,0.9482460863560965,0.006879532828661036,0.8796084717340488,0.018770175409333664,0.06863761462204776,0.2518903618704377,0.2465376019044063,0.03382029214322731,0.013803674941477424,-0.0053527599660313785,-0.00691578186157814,0.26550605282181083,-0.009592161844593852,0.2681731392855493,0.002676379983015712,[0 1],[196   4],[0 1 2],[193   6   1]
xgb_sqrt_200_10_3,200,170,30,0.85,0.047056249999999994,0.0014391854331722784,0.14770624999999998,0.023414476547586695,-0.10064999999999999,0.9999966363894833,1.1345296520115075e-06,0.5206653718939823,0.1495590372565349,0.479331264495501,0.9514933668743939,0.00616404090025862,0.8824174662550789,0.020913757761974402,0.06907590061931501,0.30602968255512203,0.3008491500796938,0.03521737968947757,0.019646204415109975,-0.005180532475428212,-0.005399405525221897,0.30742757210334465,-0.007989671762936006,0.3100060738147221,0.0025902662377141096,[0 1 2],[163  31   6],[0 1 2],[163  34   3]
